Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1997 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,4490 ,4 ,LBS ,19400
1997 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,7150 ,10 ,LBS ,71500
1997 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,189440 ,6 ,    ,1136600
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,26000 ,6 ,EACH ,156000
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,101000 ,7 ,EACH ,658000
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,31933 ,4 ,EACH ,126000
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,59 ,Orange ,  ,  ,400 ,8 ,EACG ,3200
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,5000 ,8 ,EACH ,40000
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,120800 ,7 ,EACH ,903600
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,11000 ,8 ,EACH ,85300
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,12300 ,6 ,EACH ,73800
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,36770 ,6 ,EACH ,239000
1997 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,345203 ,7 ,    ,2284900
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,7 ,Butte ,  ,  ,  ,  ,  ,425000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,500700
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,3200 ,103 ,COL ,330000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,29 ,Kern ,  ,  ,  ,  ,  ,197000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,34600
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,8 ,38 ,LBS ,300
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,61 ,Placer ,  ,  ,  ,  ,  ,420000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,216000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,127500
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,83 ,Santa Barbara ,  ,  ,  ,  ,  ,632200
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,396000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,414000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,1028000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,115 ,Yuba ,  ,  ,  ,  ,  ,80000
1997 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,3208 ,103 ,    ,4801300
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,900 ,3 ,LBS ,2300
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,1800 ,2 ,LBS ,3400
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,88000 ,2 ,LBS ,151000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,10000 ,2 ,LBS ,20000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,60921 ,2 ,LBS ,100000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,608000 ,2 ,LBS ,1003000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,65367 ,2 ,LBS ,112000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,4550 ,2 ,LBS ,9700
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,44924 ,2 ,LBS ,85000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1260 ,2 ,LBS ,2800
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,899 ,2 ,LBS ,1500
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,167000 ,2 ,LBS ,375800
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,19600 ,2 ,LBS ,43000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,19600
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,500 ,6 ,LBS ,3000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,22800 ,2 ,LBS ,50600
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,500 ,2 ,LBS ,1100
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,710 ,2 ,LBS ,1100
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,5000 ,2 ,LBS ,8700
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,8147 ,2 ,LBS ,14200
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,161000 ,2 ,LBS ,288000
1997 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,3030 ,2 ,LBS ,6000
1997 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,1274908 ,2 ,    ,2301800
1997 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,38000 ,1 ,LBS ,24700
1997 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,110000 ,1 ,LBS ,110000
1997 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,80000 ,1 ,LBS ,112000
1997 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,2612000 ,1 ,LBS ,1881000
1997 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,296000 ,1 ,LBS ,255000
1997 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,2690672 ,1 ,LBS ,1634000
1997 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,125000 ,1 ,LBS ,112500
1997 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,4861000 ,1 ,LBS ,3500000
1997 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,3922016 ,1 ,LBS ,2745000
1997 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,1518000 ,1 ,LBS ,1153000
1997 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,640320 ,1 ,LBS ,371000
1997 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,207000 ,1 ,LBS ,145000
1997 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1920069 ,1 ,LBS ,1927000
1997 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,35350 ,1 ,LBS ,24800
1997 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,55435 ,1 ,LBS ,39400
1997 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,5010000 ,1 ,LBS ,3557100
1997 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,1176800 ,1 ,LBS ,941000
1997 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,1003000
1997 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,162000 ,1 ,LBS ,99000
1997 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,  ,  ,  ,137000
1997 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,45000 ,3 ,LBS ,113000
1997 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,673000 ,1 ,LBS ,518200
1997 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,41600 ,1 ,LBS ,27500
1997 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,39675 ,1 ,LBS ,56200
1997 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,216000 ,1 ,LBS ,134000
1997 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,320552 ,1 ,LBS ,221200
1997 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,5974000 ,1 ,LBS ,4294000
1997 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,151000 ,1 ,LBS ,168000
1997 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,32920489 ,1 ,    ,25303600
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,1000 ,38 ,COL ,38000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,48750 ,37 ,COL ,1804000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,39500 ,30 ,COL ,1185000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,3000 ,15 ,COL ,45000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,96222 ,67 ,COL ,6454000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,920000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,64302 ,22 ,COL ,1395000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,168000 ,37 ,COL ,6244000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,50790 ,28 ,COL ,1413000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,42 ,33 ,COL ,1400
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,114119 ,42 ,COL ,4822000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,154784 ,36 ,COL ,5617000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1550 ,24 ,COL ,37200
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,40080 ,35 ,COL ,1402800
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,8905 ,34 ,COL ,304000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,3700
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,152200 ,33 ,COL ,4991000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,14300 ,40 ,COL ,566400
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,5500 ,53 ,COL ,289300
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,  ,36400
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,141000 ,40 ,COL ,5640000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,39760 ,18 ,COL ,710500
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,7500 ,40 ,COL ,300000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,60700 ,32 ,COL ,1961000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,68000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,5780 ,29 ,COL ,168000
1997 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1217784 ,37 ,    ,46416700
1997 ,211999 ,APPLES ALL ,7 ,Butte ,304 ,6.55 ,1991 ,212 ,TONS ,422000
1997 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,4.01 ,562 ,180 ,TONS ,101200
1997 ,211999 ,APPLES ALL ,13 ,Contra Costa ,1538 ,15.21 ,23400 ,437 ,TONS ,10217000
1997 ,211999 ,APPLES ALL ,17 ,El Dorado ,850 ,16.37 ,13913 ,472 ,TONS ,6567300
1997 ,211999 ,APPLES ALL ,19 ,Fresno ,4748 ,11.52 ,54700 ,528 ,TONS ,28897000
1997 ,211999 ,APPLES ALL ,29 ,Kern ,5094 ,17.02 ,86700 ,481 ,TONS ,41715000
1997 ,211999 ,APPLES ALL ,31 ,Kings ,374 ,9.20 ,3441 ,341 ,TONS ,1174000
1997 ,211999 ,APPLES ALL ,37 ,Los Angeles ,71 ,8.89 ,631 ,1396 ,TONS ,880600
1997 ,211999 ,APPLES ALL ,39 ,Madera ,3138 ,9.09 ,28524 ,605 ,TONS ,17257000
1997 ,211999 ,APPLES ALL ,43 ,Mariposa ,225 ,3.81 ,857 ,362 ,TONS ,310000
1997 ,211999 ,APPLES ALL ,45 ,Mendocino ,584 ,13.00 ,7592 ,327 ,TONS ,2486000
1997 ,211999 ,APPLES ALL ,53 ,Monterey ,219 ,12.42 ,2721 ,208 ,TONS ,565000
1997 ,211999 ,APPLES ALL ,61 ,Placer ,76 ,4.78 ,363 ,700 ,TONS ,254000
1997 ,211999 ,APPLES ALL ,65 ,Riverside ,199 ,2.06 ,410 ,658 ,TONS ,269900
1997 ,211999 ,APPLES ALL ,67 ,Sacramento ,151 ,12.00 ,1812 ,620 ,TONS ,1123000
1997 ,211999 ,APPLES ALL ,69 ,San Benito ,548 ,14.39 ,7886 ,231 ,TONS ,1822000
1997 ,211999 ,APPLES ALL ,71 ,San Bernardino ,413 ,1.86 ,770 ,832 ,TONS ,641000
1997 ,211999 ,APPLES ALL ,73 ,San Diego ,742 ,2.59 ,1922 ,423 ,TONS ,812200
1997 ,211999 ,APPLES ALL ,77 ,San Joaquin ,4980 ,14.34 ,71400 ,624 ,TONS ,44585000
1997 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,2295 ,8.02 ,18406 ,472 ,TONS ,8688000
1997 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,3417 ,14.98 ,51200 ,331 ,TONS ,16965000
1997 ,211999 ,APPLES ALL ,97 ,Sonoma ,4458 ,11.47 ,51133 ,179 ,TONS ,9136400
1997 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1350 ,14.00 ,18900 ,308 ,TONS ,5821000
1997 ,211999 ,APPLES ALL ,101 ,Sutter ,709 ,15.67 ,11110 ,326 ,TONS ,3624900
1997 ,211999 ,APPLES ALL ,107 ,Tulare ,1986 ,10.62 ,21100 ,670 ,TONS ,14137000
1997 ,211999 ,APPLES ALL ,991 ,Sum of Others ,2203 ,  ,  ,  ,  ,5061800
1997 ,211999 ,APPLES ALL , 999, State Totals,40812 ,12.47 ,481444 ,454 ,    ,223533300
1997 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,868 ,5.92 ,5140 ,313 ,TONS ,1608000
1997 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1396 ,7.74 ,10800 ,855 ,TONS ,9234000
1997 ,217999 ,APRICOTS ALL ,29 ,Kern ,837 ,5.14 ,4300 ,751 ,TONS ,3228000
1997 ,217999 ,APRICOTS ALL ,31 ,Kings ,375 ,5.27 ,1975 ,1073 ,TONS ,2119000
1997 ,217999 ,APRICOTS ALL ,47 ,Merced ,1856 ,7.26 ,13478 ,252 ,TONS ,3402000
1997 ,217999 ,APRICOTS ALL ,65 ,Riverside ,19 ,2.58 ,49 ,914 ,TONS ,44800
1997 ,217999 ,APRICOTS ALL ,69 ,San Benito ,1895 ,4.04 ,7656 ,348 ,TONS ,2664000
1997 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,3380 ,8.58 ,29000 ,232 ,TONS ,6728000
1997 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,500 ,4.00 ,2000 ,300 ,TONS ,600000
1997 ,217999 ,APRICOTS ALL ,95 ,Solano ,625 ,2.69 ,1683 ,759 ,TONS ,1277200
1997 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,7730 ,10.60 ,81900 ,300 ,TONS ,24570000
1997 ,217999 ,APRICOTS ALL ,107 ,Tulare ,1004 ,6.15 ,6170 ,835 ,TONS ,5152000
1997 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,129 ,  ,  ,  ,  ,144700
1997 ,217999 ,APRICOTS ALL , 999, State Totals,20614 ,8.01 ,164151 ,369 ,    ,60771700
1997 ,301999 ,ARTICHOKES ,53 ,Monterey ,6426 ,6.27 ,40300 ,927 ,TONS ,37368000
1997 ,301999 ,ARTICHOKES ,59 ,Orange ,199 ,3.69 ,734 ,574 ,TONS ,421500
1997 ,301999 ,ARTICHOKES ,65 ,Riverside ,350 ,10.42 ,3647 ,797 ,TONS ,2907800
1997 ,301999 ,ARTICHOKES ,81 ,San Mateo ,468 ,2.50 ,1170 ,1410 ,TONS ,1650000
1997 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,756 ,  ,  ,  ,  ,4214800
1997 ,301999 ,ARTICHOKES , 999, State Totals,8199 ,6.16 ,45851 ,924 ,    ,46562100
1997 ,302199 ,ASPARAGUS FRESH MARKET ,13 ,Contra Costa ,1080 ,1.25 ,1350 ,1800 ,TONS ,2430000
1997 ,302199 ,ASPARAGUS FRESH MARKET , 999, State Totals,1080 ,1.25 ,1350 ,1800 ,    ,2430000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,2360 ,2.97 ,7000 ,2344 ,TONS ,16408000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,4900 ,1.97 ,9670 ,2348 ,TONS ,22706000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,3399 ,2.10 ,7130 ,1665 ,TONS ,11869000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,2 ,2.50 ,5 ,2000 ,TONS ,10000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,65 ,Riverside ,100 ,1.65 ,165 ,2673 ,TONS ,441000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,530 ,1.60 ,850 ,2300 ,TONS ,1955000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,24100 ,1.25 ,30200 ,2300 ,TONS ,69452000
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,83 ,Santa Barbara ,957 ,1.56 ,1490 ,3087 ,TONS ,4599700
1997 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,936 ,  ,  ,  ,  ,4739900
1997 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,37284 ,1.55 ,56510 ,2255 ,    ,132180600
1997 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,153 ,4.10 ,627 ,1401 ,TONS ,878200
1997 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,92 ,7.16 ,659 ,2263 ,TONS ,1491000
1997 ,221999 ,AVOCADOS ALL ,59 ,Orange ,1401 ,3.55 ,4980 ,1425 ,TONS ,7095900
1997 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,6719 ,2.73 ,18343 ,1923 ,TONS ,35274800
1997 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,226 ,4.51 ,1020 ,983 ,TONS ,1003000
1997 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,22600 ,2.83 ,63945 ,1907 ,TONS ,121917500
1997 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,996 ,4.15 ,4133 ,2278 ,TONS ,9416000
1997 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8381 ,1.79 ,15002 ,2217 ,TONS ,33253900
1997 ,221999 ,AVOCADOS ALL ,107 ,Tulare ,747 ,4.93 ,3680 ,816 ,TONS ,3003000
1997 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,15402 ,2.38 ,36603 ,1677 ,TONS ,61400000
1997 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,108 ,  ,  ,  ,  ,262700
1997 ,221999 ,AVOCADOS ALL , 999, State Totals,56825 ,2.63 ,148992 ,1844 ,    ,274996000
1997 ,113995 ,BARLEY FEED ,93 ,Siskiyou ,10400 ,2.75 ,28600 ,100 ,TONS ,2860000
1997 ,113995 ,BARLEY FEED , 999, State Totals,10400 ,2.75 ,28600 ,100 ,    ,2860000
1997 ,113994 ,BARLEY MALTING ,49 ,Modoc ,13800 ,2.31 ,31878 ,125 ,TONS ,3984700
1997 ,113994 ,BARLEY MALTING ,93 ,Siskiyou ,6934 ,2.50 ,17335 ,124 ,TONS ,2150000
1997 ,113994 ,BARLEY MALTING , 999, State Totals,20734 ,2.37 ,49213 ,125 ,    ,6134700
1997 ,171139 ,BARLEY SEED ,79 ,San Luis Obispo ,450 ,  ,  ,  ,  ,60000
1997 ,171139 ,BARLEY SEED ,93 ,Siskiyou ,1700 ,2.50 ,4250 ,105 ,TONS ,446000
