Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1993 ,261999 ,ALMONDS ALL ,101 ,Sutter ,3619 ,0.68 ,2461 ,3297 ,TONS ,8113300
1993 ,261999 ,ALMONDS ALL ,103 ,Tehama ,5642 ,0.65 ,3667 ,3550 ,TONS ,13019000
1993 ,261999 ,ALMONDS ALL ,107 ,Tulare ,10866 ,0.66 ,7170 ,3820 ,TONS ,27389000
1993 ,261999 ,ALMONDS ALL ,113 ,Yolo ,5875 ,0.51 ,2996 ,3732 ,TONS ,11181000
1993 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1527 ,0.58 ,886 ,3439 ,TONS ,3046700
1993 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,4 ,  ,  ,  ,  ,46400
1993 ,261999 ,ALMONDS ALL , 999, State Totals,423604 ,0.67 ,282628 ,3764 ,    ,1063748300
1993 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,470 ,12.62 ,5930 ,380 ,TONS ,2253000
1993 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,221 ,  ,  ,  ,  ,998700
1993 ,333999 ,ANISE (FENNEL) , 999, State Totals,691 ,12.62 ,5930 ,380 ,    ,3251700
1993 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,2228 ,25 ,EACH ,55700
1993 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,6700 ,27 ,EACH ,179300
1993 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,8928 ,26 ,    ,235000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,7600 ,5 ,LBS ,38000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,108000 ,5 ,LBS ,513000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,15500 ,5 ,LBS ,70000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,23000 ,5 ,LBS ,104000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,74500 ,4 ,LBS ,332300
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,3000 ,10 ,LBS ,29600
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,1916 ,4 ,LBS ,7700
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,9000 ,4 ,LBS ,36000
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,6050 ,4 ,LBS ,26900
1993 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,248566 ,5 ,    ,1157500
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,27500 ,5 ,EACH ,138000
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,122000 ,5 ,EACH ,575000
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,3800 ,6 ,EACH ,23000
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,3400 ,5 ,EACH ,17000
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,3421 ,6 ,EACH ,20500
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,105500 ,6 ,EACH ,606600
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,10900 ,7 ,EACH ,70900
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,8600 ,5 ,EACH ,43000
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,25919 ,5 ,EACH ,129600
1993 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,311040 ,5 ,    ,1623600
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,7 ,Butte ,  ,  ,  ,  ,  ,42000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,438600
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,3400 ,63 ,COL ,215300
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,29 ,Kern ,  ,  ,  ,  ,  ,352000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,35 ,Lassen ,  ,  ,  ,  ,  ,20000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,24800
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,  ,  ,  ,1100
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,49000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,124000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,83 ,Santa Barbara ,  ,  ,  ,  ,  ,525400
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,131000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,505000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,560000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,115 ,Yuba ,  ,  ,  ,  ,  ,146000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,991 ,Sum of Others ,  ,  ,  ,  ,  ,15000
1993 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,3400 ,63 ,    ,3149200
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,1200 ,1 ,LBS ,1400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,1000 ,1 ,LBS ,1300
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,107300 ,1 ,LBS ,135000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,17000 ,1 ,LBS ,21000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,38590 ,1 ,LBS ,52000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,215000 ,1 ,LBS ,269000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,40510 ,1 ,LBS ,49000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,14000 ,1 ,LBS ,16800
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,16000 ,2 ,LBS ,24000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1400 ,1 ,LBS ,1400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,3955 ,1 ,LBS ,5700
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,900 ,2 ,LBS ,1400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,239505 ,1 ,LBS ,311400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,23652 ,1 ,LBS ,27400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,16400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,600 ,2 ,LBS ,900
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,21200 ,1 ,LBS ,29000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,543245 ,0 ,LBS ,256400
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,1693 ,1 ,LBS ,2200
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,5100 ,1 ,LBS ,6700
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,9350 ,1 ,LBS ,12800
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,170000 ,1 ,LBS ,230000
1993 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,14875 ,1 ,LBS ,19000
1993 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,1486075 ,1 ,    ,1490200
1993 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,30000 ,0 ,LBS ,13800
1993 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,128000 ,1 ,LBS ,64000
1993 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,104000 ,1 ,LBS ,98800
1993 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,2278000 ,1 ,LBS ,1162000
1993 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,710000 ,0 ,LBS ,343000
1993 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,2179494 ,1 ,LBS ,1153000
1993 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,65000 ,1 ,LBS ,35800
1993 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,1719000 ,1 ,LBS ,865000
1993 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,2430609 ,1 ,LBS ,1337000
1993 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,5657500 ,0 ,LBS ,2149900
1993 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,365000 ,0 ,LBS ,164000
1993 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,91000 ,1 ,LBS ,45500
1993 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1744000 ,0 ,LBS ,849000
1993 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,39000 ,1 ,LBS ,19500
1993 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,258384 ,1 ,LBS ,131800
1993 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,30000 ,1 ,LBS ,15000
1993 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,11975250 ,1 ,LBS ,6346900
1993 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,1419116 ,1 ,LBS ,772000
1993 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,1287000
1993 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,615000 ,1 ,LBS ,332000
1993 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,123563 ,1 ,LBS ,62000
1993 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,36000 ,1 ,LBS ,30600
1993 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,766900 ,1 ,LBS ,406500
1993 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,86375 ,1 ,LBS ,52700
1993 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,223997 ,1 ,LBS ,134700
1993 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,400000 ,1 ,LBS ,200000
1993 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,264000 ,1 ,LBS ,132000
1993 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,7771000 ,0 ,LBS ,3823000
1993 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,760000 ,1 ,LBS ,380000
1993 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,42270188 ,0 ,    ,22406500
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,1000 ,33 ,COL ,33000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,48049 ,31 ,COL ,1466000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,36800 ,24 ,COL ,865000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,2900 ,11 ,COL ,31900
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,102600 ,46 ,COL ,4755000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,810000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,44225 ,18 ,COL ,802000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,201000 ,29 ,COL ,5759000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,26400 ,23 ,COL ,606000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,32000 ,36 ,COL ,1136000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,98000 ,33 ,COL ,3185000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,149000 ,29 ,COL ,4249000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,2420 ,21 ,COL ,52000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,12500 ,30 ,COL ,375000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,61587 ,30 ,COL ,1847600
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,13457 ,31 ,COL ,412900
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,2400
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,97200 ,28 ,COL ,2741000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,16500 ,33 ,COL ,548000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,7630 ,21 ,COL ,163800
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,  ,27100
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,140000 ,32 ,COL ,4480000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,22799 ,18 ,COL ,400100
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,5000 ,34 ,COL ,170000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,65800 ,28 ,COL ,1842000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,178000
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,6700 ,14 ,COL ,94800
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,991 ,Sum of Others ,  ,  ,  ,  ,  ,174800
1993 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1193567 ,30 ,    ,37207400
1993 ,211999 ,APPLES ALL ,7 ,Butte ,125 ,8.60 ,1075 ,450 ,TONS ,484000
1993 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,1.79 ,250 ,300 ,TONS ,75000
1993 ,211999 ,APPLES ALL ,13 ,Contra Costa ,1110 ,17.89 ,19860 ,344 ,TON ,6826000
1993 ,211999 ,APPLES ALL ,17 ,El Dorado ,775 ,17.33 ,13430 ,435 ,TONS ,5842000
1993 ,211999 ,APPLES ALL ,19 ,Fresno ,2484 ,10.51 ,26100 ,664 ,TONS ,17330000
1993 ,211999 ,APPLES ALL ,29 ,Kern ,4985 ,17.91 ,89300 ,405 ,TONS ,36190000
1993 ,211999 ,APPLES ALL ,31 ,Kings ,502 ,16.89 ,8478 ,373 ,TONS ,3159000
1993 ,211999 ,APPLES ALL ,33 ,Lake ,14 ,7.64 ,107 ,450 ,TONS ,48200
1993 ,211999 ,APPLES ALL ,39 ,Madera ,2250 ,13.00 ,29250 ,500 ,TONS ,14625000
1993 ,211999 ,APPLES ALL ,43 ,Mariposa ,205 ,6.40 ,1312 ,308 ,TONS ,404000
1993 ,211999 ,APPLES ALL ,45 ,Mendocino ,604 ,6.70 ,4047 ,363 ,TONS ,1468200
1993 ,211999 ,APPLES ALL ,53 ,Monterey ,290 ,15.57 ,4515 ,127 ,TONS ,575000
1993 ,211999 ,APPLES ALL ,57 ,Nevada ,60 ,1.65 ,99 ,525 ,TONS ,52000
1993 ,211999 ,APPLES ALL ,61 ,Placer ,80 ,5.50 ,440 ,650 ,TONS ,286000
1993 ,211999 ,APPLES ALL ,65 ,Riverside ,144 ,1.60 ,230 ,501 ,TONS ,115200
1993 ,211999 ,APPLES ALL ,67 ,Sacramento ,100 ,12.00 ,1200 ,600 ,TONS ,720000
1993 ,211999 ,APPLES ALL ,69 ,San Benito ,556 ,14.17 ,7879 ,172 ,TONS ,1355000
1993 ,211999 ,APPLES ALL ,71 ,San Bernardino ,417 ,2.87 ,1197 ,684 ,TONS ,818500
1993 ,211999 ,APPLES ALL ,73 ,San Diego ,726 ,3.02 ,2193 ,443 ,TONS ,972300
1993 ,211999 ,APPLES ALL ,77 ,San Joaquin ,2940 ,10.99 ,32300 ,666 ,TONS ,21512000
1993 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,1206 ,8.18 ,9870 ,440 ,TONS ,4343000
1993 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,3960 ,12.80 ,50688 ,193 ,TONS ,9777000
1993 ,211999 ,APPLES ALL ,97 ,Sonoma ,5047 ,8.83 ,44540 ,174 ,TONS ,7760200
1993 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1400 ,10.43 ,14600 ,650 ,TON ,9490000
1993 ,211999 ,APPLES ALL ,101 ,Sutter ,435 ,20.20 ,8787 ,377 ,TONS ,3312600
1993 ,211999 ,APPLES ALL ,107 ,Tulare ,2129 ,11.41 ,24300 ,797 ,TONS ,19367000
1993 ,211999 ,APPLES ALL ,109 ,Tuolumne ,160 ,6.47 ,1035 ,211 ,TONS ,218000
1993 ,211999 ,APPLES ALL ,991 ,Sum of Others ,2916 ,  ,  ,  ,  ,7914900
1993 ,211999 ,APPLES ALL , 999, State Totals,35760 ,12.09 ,397082 ,421 ,    ,175040100
1993 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,932 ,4.64 ,4320 ,380 ,TON ,1641000
1993 ,217999 ,APRICOTS ALL ,19 ,Fresno ,829 ,5.86 ,4860 ,948 ,TONS ,4607000
1993 ,217999 ,APRICOTS ALL ,29 ,Kern ,669 ,4.60 ,3080 ,1212 ,TONS ,3733000
1993 ,217999 ,APRICOTS ALL ,31 ,Kings ,251 ,4.81 ,1207 ,732 ,TONS ,884000
1993 ,217999 ,APRICOTS ALL ,47 ,Merced ,1997 ,5.76 ,11500 ,289 ,TONS ,3324000
1993 ,217999 ,APRICOTS ALL ,69 ,San Benito ,2025 ,4.01 ,8120 ,387 ,TONS ,3142000
1993 ,217999 ,APRICOTS ALL ,71 ,San Bernardino ,50 ,1.70 ,85 ,471 ,TONS ,40000
1993 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,2960 ,5.57 ,16500 ,285 ,TONS ,4703000
1993 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,685 ,2.50 ,1713 ,775 ,TONS ,1328000
1993 ,217999 ,APRICOTS ALL ,95 ,Solano ,866 ,3.16 ,2737 ,735 ,TONS ,2012600
1993 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,6600 ,6.70 ,44220 ,270 ,TON ,11939000
1993 ,217999 ,APRICOTS ALL ,107 ,Tulare ,775 ,4.74 ,3670 ,1050 ,TONS ,3854000
1993 ,217999 ,APRICOTS ALL ,113 ,Yolo ,610 ,2.45 ,1495 ,370 ,TONS ,553000
1993 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,209 ,  ,  ,  ,  ,140100
1993 ,217999 ,APRICOTS ALL , 999, State Totals,19458 ,5.38 ,103507 ,403 ,    ,41900700
1993 ,301999 ,ARTICHOKES ,53 ,Monterey ,6410 ,5.68 ,36420 ,777 ,TONS ,28303000
1993 ,301999 ,ARTICHOKES ,59 ,Orange ,66 ,10.92 ,721 ,597 ,TONS ,430600
1993 ,301999 ,ARTICHOKES ,81 ,San Mateo ,740 ,5.20 ,3848 ,850 ,TONS ,3271000
1993 ,301999 ,ARTICHOKES ,87 ,Santa Cruz ,433 ,4.85 ,2098 ,634 ,TONS ,1330000
1993 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,1280 ,  ,  ,  ,  ,4316100
1993 ,301999 ,ARTICHOKES , 999, State Totals,8929 ,5.63 ,43087 ,774 ,    ,37650700
1993 ,302199 ,ASPARAGUS FRESH MARKET ,13 ,Contra Costa ,1390 ,1.44 ,2000 ,1745 ,TON ,3490000
1993 ,302199 ,ASPARAGUS FRESH MARKET ,991 ,Sum of Others ,233 ,  ,  ,  ,  ,686600
1993 ,302199 ,ASPARAGUS FRESH MARKET , 999, State Totals,1623 ,1.44 ,2000 ,1745 ,    ,4176600
1993 ,302299 ,ASPARAGUS PROCESSING ,991 ,Sum of Others ,6 ,  ,  ,  ,  ,1851300
1993 ,302299 ,ASPARAGUS PROCESSING , 999, State Totals,6 ,  ,0 ,  ,    ,1851300
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,6184 ,2.11 ,13054 ,1981 ,TONS ,25865000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,29 ,Kern ,613 ,2.85 ,1750 ,1850 ,TONS ,3238000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,4180 ,2.45 ,10238 ,1467 ,TONS ,15020000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,1 ,1.00 ,1 ,2000 ,TONS ,2000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,65 ,Riverside ,410 ,1.70 ,695 ,1920 ,TONS ,1334300
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,380 ,1.40 ,532 ,1400 ,TONS ,745000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,16800 ,1.73 ,29100 ,1720 ,TONS ,50052000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,83 ,Santa Barbara ,540 ,3.35 ,1811 ,1580 ,TONS ,2861000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,113 ,Yolo ,344 ,1.90 ,654 ,1350 ,TONS ,883000
1993 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,2250 ,  ,  ,  ,  ,7203200
1993 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,31702 ,1.96 ,57835 ,1729 ,    ,107203500
1993 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,240 ,1.58 ,378 ,937 ,TONS ,354100
1993 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,89 ,2.11 ,188 ,681 ,TONS ,128000
