Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,22000 ,2.14 ,LBS ,47000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,22203 ,2.07 ,Lbs ,46000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,950 ,2.21 ,Lbs ,2100
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,11500 ,2.28 ,Lbs ,26200
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,9200
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,400 ,5.00 ,Lbs ,2000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,425000 ,2.00 ,Lbs ,850000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,110000 ,2.00 ,Lbs ,220000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,23310 ,2.32 ,Lbs ,54000
2009 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,4948 ,21.04 ,Lbs ,104100
2009 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,1084137 ,2.16 ,    ,2353680
2009 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,14000 ,1.29 ,Lbs ,18000
2009 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,24000 ,7.00 ,Lbs ,168000
2009 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,2857000 ,1.43 ,Lbs ,4086000
2009 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,180000 ,1.00 ,Lbs ,180000
2009 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,584100 ,1.03 ,LBS ,602000
2009 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,775000 ,2.50 ,Lbs ,1937500
2009 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,2532000 ,1.39 ,Lbs ,3520000
2009 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,745240 ,1.30 ,Lbs ,969000
2009 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,121960 ,1.68 ,Lbs ,204600
2009 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,611000 ,1.26 ,LBS ,770000
2009 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,40800 ,1.39 ,Lbs ,56900
2009 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1443207 ,1.37 ,Lbs ,1977000
2009 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,22300 ,1.35 ,Lbs ,30100
2009 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,590990 ,1.31 ,Lbs ,774200
2009 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,589000
2009 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,177000 ,1.15 ,Lbs ,203000
2009 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,35000 ,4.80 ,Lbs ,168000
2009 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,118716 ,1.35 ,Lbs ,160300
2009 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,3639000 ,1.76 ,Lbs ,6405000
2009 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,136233 ,1.90 ,Lbs ,258800
2009 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,12527000 ,1.84 ,Lbs ,22991000
2009 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,121344 ,1.66 ,Lbs ,201000
2009 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,27295890 ,1.67 ,    ,46269400
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,7 ,Butte ,  ,  ,43084 ,150.50 ,Col ,6484100
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,11 ,Colusa ,  ,  ,68100 ,105.01 ,Col ,7151000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,13 ,Contra Costa ,  ,  ,400 ,160.00 ,Col ,64000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,19 ,Fresno ,  ,  ,270800 ,118.81 ,Col ,32174000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,8436000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,25 ,Imperial ,  ,  ,64401 ,45.53 ,COL ,2932000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,29 ,Kern ,  ,  ,290000 ,126.97 ,Col ,36822000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,31 ,Kings ,  ,  ,43195 ,115.57 ,Col ,4992100
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,39 ,Madera ,  ,  ,141000 ,138.00 ,COL ,19458000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,47 ,Merced ,  ,  ,151242 ,133.59 ,Col ,20205000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,53 ,Monterey ,  ,  ,350 ,40.00 ,Col ,14000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,65 ,Riverside ,  ,  ,31400 ,134.00 ,Col ,4207600
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,1311800
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,77 ,San Joaquin ,  ,  ,187700 ,115.54 ,Col ,21687000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,89 ,Shasta ,  ,  ,14270 ,152.06 ,Col ,2169900
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,95 ,Solano ,  ,  ,25567 ,59.52 ,Col ,1521800
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,99 ,Stanislaus ,  ,  ,268000 ,147.00 ,Col ,39396000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,101 ,Sutter ,  ,  ,49733 ,33.42 ,Col ,1662100
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,103 ,Tehama ,  ,  ,9570 ,166.00 ,COL ,1588600
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,107 ,Tulare ,  ,  ,126000 ,104.00 ,Col ,13104000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,443000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,115 ,Yuba ,  ,  ,7000 ,70.00 ,Col ,490000
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,991 ,Sum of Others ,  ,  ,407 ,82.06 ,Col ,33400
2009 ,486999 ,APIARY PRODUCTS POLLINATION FEES , 999, State Totals,0 ,  ,1792219 ,120.61 ,    ,226347400
2009 ,211999 ,APPLES ALL ,17 ,El Dorado ,845 ,10.09 ,8528 ,1253.99 ,Tons ,10694000
2009 ,211999 ,APPLES ALL ,19 ,Fresno ,767 ,15.84 ,12150 ,764.94 ,Tons ,9294000
2009 ,211999 ,APPLES ALL ,29 ,Kern ,1220 ,15.16 ,18500 ,699.57 ,Tons ,12942000
2009 ,211999 ,APPLES ALL ,37 ,Los Angeles ,130 ,3.00 ,390 ,1300.00 ,Tons ,507000
2009 ,211999 ,APPLES ALL ,45 ,Mendocino ,237 ,10.80 ,2560 ,481.60 ,Tons ,1232900
2009 ,211999 ,APPLES ALL ,61 ,Placer ,50 ,4.60 ,230 ,1283.04 ,Tons ,295100
2009 ,211999 ,APPLES ALL ,65 ,Riverside ,31 ,0.29 ,9 ,366.67 ,Tons ,3300
2009 ,211999 ,APPLES ALL ,67 ,Sacramento ,370 ,11.80 ,4366 ,183.23 ,Tons ,800000
2009 ,211999 ,APPLES ALL ,69 ,San Benito ,335 ,13.88 ,4650 ,258.92 ,Tons ,1204000
2009 ,211999 ,APPLES ALL ,71 ,San Bernardino ,250 ,2.30 ,575 ,2013.22 ,Tons ,1157600
2009 ,211999 ,APPLES ALL ,73 ,San Diego ,266 ,1.30 ,346 ,495.66 ,Tons ,171500
2009 ,211999 ,APPLES ALL ,77 ,San Joaquin ,2900 ,25.63 ,74334 ,732.76 ,Tons ,54469000
2009 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2248 ,15.28 ,34349 ,209.00 ,Tons ,7179000
2009 ,211999 ,APPLES ALL ,97 ,Sonoma ,2862 ,8.19 ,23437 ,218.36 ,Tons ,5117800
2009 ,211999 ,APPLES ALL ,99 ,Stanislaus ,807 ,12.02 ,9700 ,898.04 ,Tons ,8711000
2009 ,211999 ,APPLES ALL ,991 ,Sum of Others ,235 ,13.19 ,3099 ,226.75 ,Tons ,702700
2009 ,211999 ,APPLES ALL , 999, State Totals,13553 ,14.55 ,197223 ,580.46 ,    ,114480900
2009 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,470 ,4.62 ,2170 ,677.42 ,Tons ,1470000
2009 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1509 ,4.91 ,7410 ,1361.94 ,Tons ,10092000
2009 ,217999 ,APRICOTS ALL ,29 ,Kern ,320 ,5.59 ,1790 ,1603.35 ,Tons ,2870000
2009 ,217999 ,APRICOTS ALL ,31 ,Kings ,671 ,2.93 ,1966 ,1650.05 ,Tons ,3244000
2009 ,217999 ,APRICOTS ALL ,47 ,Merced ,807 ,5.71 ,4611 ,316.20 ,Tons ,1458000
2009 ,217999 ,APRICOTS ALL ,65 ,Riverside ,14 ,1.00 ,14 ,1800.00 ,Tons ,25200
2009 ,217999 ,APRICOTS ALL ,69 ,San Benito ,634 ,2.34 ,1484 ,572.10 ,Tons ,849000
2009 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,624 ,13.14 ,8200 ,335.98 ,Tons ,2755000
2009 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,230 ,3.70 ,851 ,511.16 ,Tons ,435000
2009 ,217999 ,APRICOTS ALL ,95 ,Solano ,51 ,2.06 ,105 ,975.24 ,Tons ,102400
2009 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,4429 ,8.94 ,39600 ,371.99 ,Tons ,14731000
2009 ,217999 ,APRICOTS ALL ,107 ,Tulare ,301 ,1.19 ,358 ,1798.88 ,Tons ,644000
2009 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,191 ,1.88 ,359 ,1984.12 ,Tons ,712300
2009 ,217999 ,APRICOTS ALL , 999, State Totals,10251 ,6.72 ,68918 ,571.52 ,    ,39387900
2009 ,301999 ,ARTICHOKES ,53 ,Monterey ,4375 ,7.73 ,33800 ,1422.60 ,Tons ,48084000
2009 ,301999 ,ARTICHOKES ,65 ,Riverside ,759 ,6.64 ,5036 ,1056.59 ,Tons ,5321000
2009 ,301999 ,ARTICHOKES ,81 ,San Mateo ,65 ,4.05 ,263 ,1570.34 ,Tons ,413000
2009 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,98 ,7.33 ,718 ,1378.41 ,Tons ,989700
2009 ,301999 ,ARTICHOKES , 999, State Totals,5297 ,7.52 ,39817 ,1376.49 ,    ,54807700
2009 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,930 ,3.87 ,3600 ,2231.11 ,Tons ,8032000
2009 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,2952 ,3.52 ,10400 ,1485.19 ,Tons ,15446000
2009 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,7400 ,2.78 ,20600 ,2530.00 ,Tons ,52118000
2009 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,828 ,2.66 ,2202 ,2813.85 ,Tons ,6196100
2009 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,12110 ,3.04 ,36802 ,2222.49 ,    ,81792100
2009 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,80 ,0.63 ,50 ,1748.00 ,Tons ,87400
2009 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,221 ,0.50 ,111 ,2198.20 ,Tons ,244000
2009 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,6933 ,2.21 ,15322 ,1936.91 ,Tons ,29677400
2009 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,180 ,4.00 ,720 ,1295.00 ,Tons ,932400
2009 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,24684 ,1.85 ,45779 ,2850.17 ,Tons ,130478100
2009 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,3919 ,0.92 ,3613 ,2551.34 ,Tons ,9218000
2009 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,7520 ,3.09 ,23236 ,2028.29 ,Tons ,47129300
2009 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,17665 ,0.99 ,17483 ,2498.26 ,Tons ,43677000
2009 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,1270 ,1.47 ,1868 ,2130.84 ,Tons ,3980400
2009 ,221999 ,AVOCADOS ALL , 999, State Totals,62472 ,1.73 ,108182 ,2453.50 ,    ,265424000
2009 ,113995 ,BARLEY FEED ,49 ,Modoc ,2255 ,2.75 ,6201 ,300.02 ,TONS ,1860400
2009 ,113995 ,BARLEY FEED ,53 ,Monterey ,8900 ,1.46 ,13000 ,91.23 ,Tons ,1186000
2009 ,113995 ,BARLEY FEED ,73 ,San Diego ,700 ,0.09 ,60 ,100.00 ,Tons ,6000
2009 ,113995 ,BARLEY FEED ,107 ,Tulare ,1070 ,0.89 ,952 ,143.91 ,Tons ,137000
2009 ,113995 ,BARLEY FEED , 999, State Totals,12925 ,1.56 ,20213 ,157.79 ,    ,3189400
2009 ,171139 ,BARLEY SEED ,93 ,Siskiyou ,400 ,2.60 ,1040 ,300.00 ,Tons ,312000
2009 ,171139 ,BARLEY SEED ,991 ,Sum of Others ,11 ,1.18 ,13 ,238.46 ,Tons ,3100
2009 ,171139 ,BARLEY SEED , 999, State Totals,411 ,2.56 ,1053 ,299.24 ,    ,315100
2009 ,113999 ,BARLEY UNSPECIFIED ,11 ,Colusa ,160 ,1.20 ,192 ,161.46 ,Tons ,31000
2009 ,113999 ,BARLEY UNSPECIFIED ,19 ,Fresno ,12200 ,1.43 ,17500 ,173.03 ,Tons ,3028000
2009 ,113999 ,BARLEY UNSPECIFIED ,29 ,Kern ,1750 ,2.12 ,3710 ,234.77 ,Tons ,871000
2009 ,113999 ,BARLEY UNSPECIFIED ,31 ,Kings ,661 ,2.00 ,1322 ,174.74 ,Tons ,231000
2009 ,113999 ,BARLEY UNSPECIFIED ,35 ,Lassen ,356 ,2.00 ,712 ,159.97 ,Tons ,113900
2009 ,113999 ,BARLEY UNSPECIFIED ,47 ,Merced ,3185 ,2.77 ,8823 ,153.80 ,Tons ,1357000
2009 ,113999 ,BARLEY UNSPECIFIED ,65 ,Riverside ,367 ,4.00 ,1468 ,200.00 ,Tons ,293600
2009 ,113999 ,BARLEY UNSPECIFIED ,79 ,San Luis Obispo ,8593 ,0.71 ,6101 ,144.07 ,Tons ,879000
2009 ,113999 ,BARLEY UNSPECIFIED ,93 ,Siskiyou ,4997 ,2.75 ,13741 ,155.00 ,Tons ,2129800
2009 ,113999 ,BARLEY UNSPECIFIED ,991 ,Sum of Others ,1636 ,2.10 ,3433 ,200.26 ,Tons ,687500
2009 ,113999 ,BARLEY UNSPECIFIED , 999, State Totals,33905 ,1.68 ,57002 ,168.80 ,    ,9621800
2009 ,161741 ,BEANS BLACKEYE (PEAS) ,99 ,Stanislaus ,1684 ,1.25 ,2100 ,800.00 ,Tons ,1680000
2009 ,161741 ,BEANS BLACKEYE (PEAS) ,991 ,Sum of Others ,146 ,0.96 ,140 ,1430.00 ,Tons ,200200
2009 ,161741 ,BEANS BLACKEYE (PEAS) , 999, State Totals,1830 ,1.22 ,2240 ,839.38 ,    ,1880200
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,7 ,Butte ,1672 ,1.75 ,2926 ,1000.00 ,Tons ,2926000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,11 ,Colusa ,4620 ,1.05 ,4851 ,840.03 ,Tons ,4075000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,19 ,Fresno ,10900 ,1.02 ,11100 ,932.97 ,Tons ,10356000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,21 ,Glenn ,2394 ,0.92 ,2214 ,700.09 ,Tons ,1550000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,29 ,Kern ,3276 ,1.53 ,5010 ,719.36 ,Tons ,3604000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,31 ,Kings ,2343 ,1.13 ,2648 ,780.97 ,Tons ,2068000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,39 ,Madera ,620 ,1.51 ,936 ,742.52 ,TONS ,695000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,53 ,Monterey ,641 ,1.75 ,1120 ,1450.89 ,Tons ,1625000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,77 ,San Joaquin ,3642 ,0.62 ,2246 ,793.41 ,Tons ,1782000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,81 ,San Mateo ,55 ,0.98 ,54 ,3888.89 ,Tons ,210000
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,83 ,Santa Barbara ,3265 ,0.94 ,3077 ,1157.69 ,Tons ,3562200
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,95 ,Solano ,1642 ,1.11 ,1823 ,830.55 ,Tons ,1514100
2009 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,99 ,Stanislaus ,1122 ,1.12 ,1260 ,889.68 ,Tons ,1121000
