Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2005 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,23000 ,0.90 ,LBS ,20700
2005 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,74040 ,1.25 ,LBS ,92600
2005 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,1693800 ,0.74 ,LBS ,1253400
2005 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,2115200
2005 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,  ,  ,  ,185000
2005 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,35000 ,3.71 ,LBS ,130000
2005 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,64000 ,1.00 ,LBS ,64000
2005 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,178000 ,0.73 ,LBS ,130000
2005 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,132974 ,0.62 ,LBS ,82400
2005 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,21769000 ,0.85 ,LBS ,18408000
2005 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,523072 ,0.85 ,LBS ,446000
2005 ,481999 ,APIARY PRODUCTS HONEY ,991 ,Sum of Others ,  ,  ,1300 ,44.73 ,LBS ,58150
2005 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,40320923 ,0.82 ,    ,35295450
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,42136 ,80.00 ,COL ,3371000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,54000 ,72.00 ,COL ,3888000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,500 ,100.00 ,COL ,50000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,215900 ,62.80 ,COL ,13559000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,COL ,3355000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,71215 ,27.41 ,COL ,1952000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,207000 ,64.81 ,COL ,13415000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,45298 ,57.30 ,COL ,2595800
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,121000 ,88.00 ,COL ,10648000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,133376 ,81.60 ,COL ,10883000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,320 ,37.50 ,COL ,12000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,26020 ,55.00 ,COL ,1431100
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,870200
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,  ,  ,  ,12475000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,23360 ,81.06 ,COL ,1893600
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,13773 ,37.70 ,COL ,519300
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,146000 ,80.96 ,COL ,11820000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,50455 ,48.85 ,COL ,2464700
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,14852 ,85.00 ,COL ,1262400
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,120000 ,56.70 ,COL ,6804000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,LBS ,44000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,5500 ,45.09 ,COL ,248000
2005 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1290705 ,67.26 ,    ,103561100
2005 ,211999 ,APPLES ALL ,9 ,Calaveras ,70 ,2.50 ,175 ,350.29 ,TONS ,61300
2005 ,211999 ,APPLES ALL ,13 ,Contra Costa ,304 ,8.13 ,2470 ,589.88 ,TONS ,1457000
2005 ,211999 ,APPLES ALL ,17 ,El Dorado ,840 ,5.07 ,4257 ,771.51 ,TONS ,3284300
2005 ,211999 ,APPLES ALL ,19 ,Fresno ,1318 ,14.39 ,18970 ,464.73 ,TONS ,8816000
2005 ,211999 ,APPLES ALL ,29 ,Kern ,2720 ,16.84 ,45800 ,473.69 ,TONS ,21695000
2005 ,211999 ,APPLES ALL ,37 ,Los Angeles ,150 ,5.30 ,795 ,1200.00 ,TONS ,954000
2005 ,211999 ,APPLES ALL ,39 ,Madera ,1020 ,11.16 ,11383 ,237.02 ,TONS ,2698000
2005 ,211999 ,APPLES ALL ,43 ,Mariposa ,60 ,1.83 ,110 ,443.64 ,TONS ,48800
2005 ,211999 ,APPLES ALL ,45 ,Mendocino ,284 ,7.04 ,2000 ,506.00 ,TONS ,1012000
2005 ,211999 ,APPLES ALL ,61 ,Placer ,61 ,2.16 ,132 ,2000.00 ,TONS ,264000
2005 ,211999 ,APPLES ALL ,65 ,Riverside ,51 ,3.51 ,179 ,598.32 ,TONS ,107100
2005 ,211999 ,APPLES ALL ,67 ,Sacramento ,350 ,16.60 ,5810 ,162.82 ,TONS ,946000
2005 ,211999 ,APPLES ALL ,69 ,San Benito ,475 ,17.70 ,8408 ,348.00 ,TONS ,2926000
2005 ,211999 ,APPLES ALL ,71 ,San Bernardino ,272 ,3.22 ,875 ,2200.34 ,TONS ,1925300
2005 ,211999 ,APPLES ALL ,73 ,San Diego ,435 ,1.50 ,653 ,437.67 ,TONS ,285800
2005 ,211999 ,APPLES ALL ,77 ,San Joaquin ,5880 ,11.05 ,65000 ,559.14 ,TONS ,36344000
2005 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,393 ,4.95 ,1945 ,519.28 ,TONS ,1010000
2005 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2600 ,16.53 ,42978 ,210.99 ,TONS ,9068000
2005 ,211999 ,APPLES ALL ,97 ,Sonoma ,2987 ,11.61 ,34666 ,199.88 ,TONS ,6929100
2005 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1350 ,12.81 ,17300 ,463.01 ,TONS ,8010000
2005 ,211999 ,APPLES ALL ,101 ,Sutter ,45 ,2.71 ,122 ,190.16 ,TONS ,23200
2005 ,211999 ,APPLES ALL ,107 ,Tulare ,287 ,8.78 ,2520 ,346.83 ,TONS ,874000
2005 ,211999 ,APPLES ALL ,991 ,Sum of Others ,471 ,9.31 ,4384 ,635.46 ,TONS ,2785860
2005 ,211999 ,APPLES ALL , 999, State Totals,22423 ,12.08 ,270932 ,411.63 ,    ,111524760
2005 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,542 ,6.82 ,3696 ,350.38 ,TONS ,1295000
2005 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1424 ,8.50 ,12100 ,1087.02 ,TONS ,13153000
2005 ,217999 ,APRICOTS ALL ,29 ,Kern ,537 ,7.26 ,3900 ,1668.97 ,TONS ,6509000
2005 ,217999 ,APRICOTS ALL ,31 ,Kings ,752 ,4.27 ,3211 ,1070.07 ,TONS ,3436000
2005 ,217999 ,APRICOTS ALL ,47 ,Merced ,1137 ,5.25 ,5970 ,284.42 ,TONS ,1698000
2005 ,217999 ,APRICOTS ALL ,65 ,Riverside ,15 ,2.00 ,30 ,1350.00 ,TONS ,40500
2005 ,217999 ,APRICOTS ALL ,69 ,San Benito ,1137 ,3.44 ,3911 ,349.02 ,TONS ,1365000
2005 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,1095 ,9.04 ,9900 ,373.03 ,TONS ,3693000
2005 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,290 ,2.90 ,841 ,342.45 ,TONS ,288000
2005 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,5000 ,8.60 ,43000 ,392.00 ,TONS ,16856000
2005 ,217999 ,APRICOTS ALL ,107 ,Tulare ,421 ,4.47 ,1880 ,1050.00 ,TONS ,1974000
2005 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,143 ,2.87 ,411 ,1102.53 ,TONS ,453140
2005 ,217999 ,APRICOTS ALL , 999, State Totals,12493 ,7.11 ,88850 ,571.31 ,    ,50760640
2005 ,301999 ,ARTICHOKES ,53 ,Monterey ,6081 ,6.51 ,39600 ,1380.66 ,TONS ,54674000
2005 ,301999 ,ARTICHOKES ,65 ,Riverside ,658 ,8.05 ,5297 ,1086.94 ,TONS ,5757500
2005 ,301999 ,ARTICHOKES ,69 ,San Benito ,244 ,5.66 ,1381 ,1301.23 ,TONS ,1797000
2005 ,301999 ,ARTICHOKES ,81 ,San Mateo ,94 ,4.03 ,379 ,1509.23 ,TONS ,572000
2005 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,790 ,11.19 ,8841 ,861.72 ,TONS ,7618450
2005 ,301999 ,ARTICHOKES , 999, State Totals,7867 ,7.05 ,55498 ,1268.86 ,    ,70418950
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,1540 ,4.04 ,6220 ,2340.03 ,TONS ,14555000
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,1140 ,3.00 ,3420 ,2000.00 ,TONS ,6840000
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,3476 ,4.23 ,14700 ,1575.44 ,TONS ,23159000
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,1661 ,2.00 ,3322 ,2285.97 ,TONS ,7594000
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,13994 ,1.80 ,25200 ,2350.00 ,TONS ,59220000
2005 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,2262 ,3.11 ,7025 ,2501.46 ,TONS ,17572790
2005 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,24073 ,2.49 ,59887 ,2153.07 ,    ,128940790
2005 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,101 ,1.00 ,101 ,1207.92 ,TONS ,122000
2005 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,175 ,1.98 ,346 ,2326.59 ,TONS ,805000
2005 ,221999 ,AVOCADOS ALL ,59 ,Orange ,1872 ,2.02 ,3781 ,1919.99 ,TONS ,7259500
2005 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,7428 ,2.89 ,21437 ,2110.02 ,TONS ,45232500
2005 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,210 ,4.60 ,966 ,1280.12 ,TONS ,1236600
2005 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,26326 ,4.33 ,114047 ,2204.81 ,TONS ,251452100
2005 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,3675 ,1.11 ,4079 ,1919.83 ,TONS ,7831000
2005 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8541 ,1.85 ,15801 ,1836.44 ,TONS ,29017600
2005 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,19206 ,1.54 ,29592 ,1851.95 ,TONS ,54803000
2005 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,291 ,0.65 ,190 ,1739.47 ,TONS ,330500
2005 ,221999 ,AVOCADOS ALL , 999, State Totals,67825 ,2.81 ,190340 ,2091.47 ,    ,398089800
2005 ,113995 ,BARLEY FEED ,47 ,Merced ,4610 ,2.19 ,10106 ,98.85 ,TONS ,999000
2005 ,113995 ,BARLEY FEED ,49 ,Modoc ,2465 ,2.50 ,6162 ,82.00 ,TONS ,505300
2005 ,113995 ,BARLEY FEED ,53 ,Monterey ,12160 ,1.04 ,12600 ,90.63 ,TONS ,1142000
2005 ,113995 ,BARLEY FEED ,73 ,San Diego ,1580 ,0.60 ,948 ,150.95 ,TONS ,143100
2005 ,113995 ,BARLEY FEED ,95 ,Solano ,3510 ,1.44 ,5054 ,90.01 ,TONS ,454900
2005 ,113995 ,BARLEY FEED ,107 ,Tulare ,1580 ,1.61 ,2540 ,99.61 ,TONS ,253000
2005 ,113995 ,BARLEY FEED ,991 ,Sum of Others ,5760 ,2.39 ,13766 ,93.00 ,  ,1280240
2005 ,113995 ,BARLEY FEED , 999, State Totals,31665 ,1.62 ,51176 ,93.36 ,    ,4777540
2005 ,171139 ,BARLEY SEED ,93 ,Siskiyou ,1000 ,2.50 ,2500 ,120.00 ,TONS ,300000
2005 ,171139 ,BARLEY SEED ,991 ,Sum of Others ,13 ,1.23 ,16 ,238.75 ,TONS ,3820
2005 ,171139 ,BARLEY SEED , 999, State Totals,1013 ,2.48 ,2516 ,120.76 ,    ,303820
2005 ,113999 ,BARLEY UNSPECIFIED ,11 ,Colusa ,200 ,1.10 ,220 ,90.91 ,TONS ,20000
2005 ,113999 ,BARLEY UNSPECIFIED ,19 ,Fresno ,7700 ,2.39 ,18400 ,92.99 ,TONS ,1711000
2005 ,113999 ,BARLEY UNSPECIFIED ,21 ,Glenn ,5639 ,2.10 ,11842 ,100.49 ,TONS ,1190000
2005 ,113999 ,BARLEY UNSPECIFIED ,29 ,Kern ,3300 ,1.48 ,4900 ,122.24 ,TONS ,599000
2005 ,113999 ,BARLEY UNSPECIFIED ,35 ,Lassen ,250 ,1.50 ,375 ,100.00 ,TONS ,37500
2005 ,113999 ,BARLEY UNSPECIFIED ,65 ,Riverside ,1670 ,2.00 ,3340 ,110.00 ,TONS ,367400
2005 ,113999 ,BARLEY UNSPECIFIED ,67 ,Sacramento ,2250 ,2.00 ,4500 ,90.67 ,TONS ,408000
2005 ,113999 ,BARLEY UNSPECIFIED ,69 ,San Benito ,800 ,0.90 ,720 ,106.94 ,TONS ,77000
2005 ,113999 ,BARLEY UNSPECIFIED ,79 ,San Luis Obispo ,16000 ,1.20 ,19200 ,110.00 ,TONS ,2112000
2005 ,113999 ,BARLEY UNSPECIFIED ,93 ,Siskiyou ,6097 ,2.53 ,15425 ,81.03 ,TONS ,1249900
2005 ,113999 ,BARLEY UNSPECIFIED ,99 ,Stanislaus ,490 ,1.56 ,764 ,103.01 ,TONS ,78700
2005 ,113999 ,BARLEY UNSPECIFIED ,991 ,Sum of Others ,1860 ,2.97 ,5520 ,186.78 ,TONS ,1031040
