Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1991 ,261999 ,ALMONDS ALL ,39 ,Madera ,38000 ,0.69 ,26220 ,2290 ,TONS ,60044000
1991 ,261999 ,ALMONDS ALL ,47 ,Merced ,62745 ,0.59 ,37000 ,2250 ,TONS ,83250000
1991 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,33600 ,0.51 ,17100 ,2151 ,TONS ,36780000
1991 ,261999 ,ALMONDS ALL ,79 ,San Luis Obispo ,2799 ,0.00 ,11 ,4000 ,TONS ,44000
1991 ,261999 ,ALMONDS ALL ,95 ,Solano ,1621 ,0.18 ,295 ,1930 ,TONS ,569300
1991 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,70500 ,0.64 ,45100 ,2160 ,TONS ,97416000
1991 ,261999 ,ALMONDS ALL ,101 ,Sutter ,3476 ,0.41 ,1425 ,2137 ,TONS ,3045200
1991 ,261999 ,ALMONDS ALL ,103 ,Tehama ,7282 ,0.40 ,2913 ,2200 ,TONS ,6408000
1991 ,261999 ,ALMONDS ALL ,107 ,Tulare ,11612 ,0.71 ,8240 ,2300 ,TONS ,18952000
1991 ,261999 ,ALMONDS ALL ,113 ,Yolo ,6586 ,0.58 ,3820 ,2328 ,TONS ,8893000
1991 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1855 ,0.35 ,649 ,2151 ,TONS ,1395900
1991 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,160 ,  ,  ,  ,  ,200030
1991 ,261999 ,ALMONDS ALL , 999, State Totals,401950 ,0.64 ,258839 ,2235 ,    ,578813430
1991 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,450 ,13.76 ,6190 ,489 ,TONS ,3028000
1991 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,195 ,  ,  ,  ,  ,960200
1991 ,333999 ,ANISE (FENNEL) , 999, State Totals,645 ,13.76 ,6190 ,489 ,    ,3988200
1991 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,2416 ,24 ,PKG ,58000
1991 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,5800 ,27 ,EACH ,154100
1991 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,8216 ,26 ,    ,212100
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,9200 ,6 ,LBS ,55000
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,70000 ,4 ,LBS ,257000
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,18000 ,5 ,LBS ,81000
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,24000 ,5 ,LBS ,120000
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,11500 ,5 ,LBS ,57200
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,2156 ,8 ,LBS ,18300
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,3100 ,4 ,LBS ,12400
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,8500 ,5 ,LBS ,38300
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,11990 ,4 ,LBS ,53200
1991 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,158446 ,4 ,    ,692400
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,18000 ,5 ,EACH ,90000
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,70000 ,5 ,EACH ,332000
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,5800 ,5 ,EACH ,30000
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,3500 ,5 ,EACH ,17500
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,2703 ,6 ,EACH ,16200
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,109000 ,5 ,EACH ,566800
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,14599 ,6 ,EACH ,89600
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,5000 ,5 ,EACH ,26300
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,24041 ,5 ,EACH ,118000
1991 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,252643 ,5 ,    ,1286400
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,7 ,Butte ,  ,  ,  ,  ,  ,47000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,536300
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,4300 ,61 ,COL ,264000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,29 ,Kern ,  ,  ,  ,  ,  ,15000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,35 ,Lassen ,  ,  ,  ,  ,  ,20000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,22500
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,60000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,101500
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,83 ,Santa Barbara ,  ,  ,  ,  ,  ,616100
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,87 ,Santa Cruz ,  ,  ,  ,  ,  ,100000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,158000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,65000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,564000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,115 ,Yuba ,  ,  ,  ,  ,  ,146000
1991 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,4300 ,61 ,    ,2715400
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,1200 ,1 ,LBS ,1400
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,583 ,1 ,LBS ,583
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,73800 ,1 ,LBS ,80400
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,5000 ,1 ,LBS ,5000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,59712 ,1 ,LBS ,70000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,30200 ,1 ,LBS ,35000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,57383 ,1 ,LBS ,57000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,10000 ,1 ,LBS ,10000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,17600 ,1 ,LBS ,18000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1000 ,1 ,LBS ,800
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,3428 ,1 ,LBS ,4500
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,1000 ,1 ,LBS ,1000
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,81087 ,1 ,LBS ,105400
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,8587 ,1 ,LBS ,9500
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,15200
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,500 ,1 ,LBS ,700
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,8400 ,1 ,LBS ,8800
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,525 ,2 ,LBS ,900
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,116 ,3 ,LBS ,300
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,2500 ,1 ,LBS ,2200
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,2640 ,1 ,LBS ,2800
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,68700 ,1 ,LBS ,82400
1991 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,25000 ,2 ,LBS ,45000
1991 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,458961 ,1 ,    ,556883
1991 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,42000 ,1 ,LBS ,24000
1991 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,77600 ,1 ,LBS ,39000
1991 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,35000 ,1 ,LBS ,33250
1991 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1386000 ,1 ,LBS ,735000
1991 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,222000 ,1 ,LBS ,113000
1991 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,2655627 ,1 ,LBS ,1378000
1991 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,25000 ,1 ,LBS ,12500
1991 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,750000 ,1 ,LBS ,390000
1991 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,3442985 ,1 ,LBS ,2272000
1991 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,3179500 ,1 ,LBS ,1590000
1991 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,456000 ,1 ,LBS ,228000
1991 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,65330 ,1 ,LBS ,35300
1991 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1013000 ,1 ,LBS ,510000
1991 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,30000 ,1 ,LBS ,15000
1991 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,149805 ,1 ,LBS ,164800
1991 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,32000 ,1 ,LBS ,17900
1991 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,4054350 ,1 ,LBS ,2392100
1991 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,468519 ,1 ,LBS ,253000
1991 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,425000
1991 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,363000 ,1 ,LBS ,195000
1991 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,221000 ,1 ,LBS ,111000
1991 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,36000 ,1 ,LBS ,30600
1991 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,504000 ,1 ,LBS ,267100
1991 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,21482 ,1 ,LBS ,21500
1991 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,15945 ,1 ,LBS ,15800
1991 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,86800 ,1 ,LBS ,45100
1991 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,270600 ,0 ,LBS ,119100
1991 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,7392000 ,1 ,LBS ,3868000
1991 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,1500000 ,1 ,LBS ,855000
1991 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,28495543 ,1 ,    ,16156050
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,1000 ,32 ,COL ,32000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,57923 ,27 ,COL ,1535000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,34800 ,21 ,COL ,731000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,900 ,10 ,COL ,9000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,216000 ,24 ,COL ,5212000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,560000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,62079 ,18 ,COL ,1148000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,203000 ,28 ,COL ,5684000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,71682 ,22 ,COL ,1605000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,27000 ,33 ,COL ,904000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,96000 ,30 ,COL ,2880000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,141000 ,29 ,COL ,4033000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,2400 ,24 ,COL ,57600
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,13000 ,30 ,COL ,390000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,48652 ,30 ,COL ,1459600
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,13775 ,28 ,COL ,379500
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,2100
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,74300 ,27 ,COL ,1990000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,19000 ,32 ,COL ,613300
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,10573 ,19 ,COL ,204300
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,  ,63800
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,140000 ,32 ,COL ,4480000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,54324 ,24 ,COL ,1330900
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,6000 ,31 ,COL ,188000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,69900 ,22 ,COL ,1538000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,285000
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,7151 ,13 ,COL ,89400
1991 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1370459 ,27 ,    ,37404500
1991 ,211999 ,APPLES ALL ,7 ,Butte ,152 ,4.80 ,730 ,395 ,TONS ,288000
1991 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,2.50 ,350 ,300 ,TONS ,105000
1991 ,211999 ,APPLES ALL ,13 ,Contra Costa ,1020 ,16.44 ,16770 ,435 ,TONS ,7298000
1991 ,211999 ,APPLES ALL ,17 ,El Dorado ,745 ,16.25 ,12106 ,386 ,TONS ,4675800
1991 ,211999 ,APPLES ALL ,23 ,Humboldt ,31 ,1.71 ,53 ,698 ,TONS ,37000
1991 ,211999 ,APPLES ALL ,29 ,Kern ,4663 ,18.10 ,84400 ,522 ,TONS ,44068000
1991 ,211999 ,APPLES ALL ,31 ,Kings ,327 ,9.00 ,2943 ,455 ,TONS ,1339000
1991 ,211999 ,APPLES ALL ,33 ,Lake ,14 ,2.50 ,35 ,311 ,TONS ,10900
1991 ,211999 ,APPLES ALL ,39 ,Madera ,2100 ,11.40 ,23940 ,530 ,TONS ,12688000
1991 ,211999 ,APPLES ALL ,43 ,Mariposa ,205 ,6.35 ,1302 ,384 ,TONS ,499900
1991 ,211999 ,APPLES ALL ,45 ,Mendocino ,757 ,7.84 ,5933 ,334 ,TONS ,1982300
1991 ,211999 ,APPLES ALL ,53 ,Monterey ,318 ,12.85 ,4087 ,204 ,TONS ,834000
1991 ,211999 ,APPLES ALL ,57 ,Nevada ,82 ,2.15 ,176 ,497 ,TONS ,87500
1991 ,211999 ,APPLES ALL ,61 ,Placer ,75 ,6.43 ,482 ,562 ,TONS ,271000
1991 ,211999 ,APPLES ALL ,65 ,Riverside ,184 ,1.20 ,221 ,536 ,TONS ,118500
1991 ,211999 ,APPLES ALL ,69 ,San Benito ,535 ,14.46 ,7736 ,176 ,TONS ,1362000
1991 ,211999 ,APPLES ALL ,71 ,San Bernardino ,402 ,2.48 ,996 ,749 ,TONS ,746300
1991 ,211999 ,APPLES ALL ,73 ,San Diego ,647 ,2.15 ,1391 ,398 ,TONS ,554000
1991 ,211999 ,APPLES ALL ,77 ,San Joaquin ,1800 ,16.72 ,30100 ,380 ,TONS ,11423000
1991 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,565 ,8.77 ,4955 ,457 ,TONS ,2264000
1991 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,4600 ,12.87 ,59202 ,173 ,TONS ,10242000
1991 ,211999 ,APPLES ALL ,97 ,Sonoma ,5008 ,10.70 ,53564 ,160 ,TONS ,8586500
1991 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1300 ,9.00 ,11700 ,433 ,TONS ,5066000
1991 ,211999 ,APPLES ALL ,101 ,Sutter ,281 ,12.00 ,3372 ,219 ,TONS ,738500
1991 ,211999 ,APPLES ALL ,107 ,Tulare ,1569 ,11.22 ,17600 ,987 ,TONS ,17371000
1991 ,211999 ,APPLES ALL ,109 ,Tuolumne ,154 ,6.86 ,1056 ,152 ,TONS ,161000
1991 ,211999 ,APPLES ALL ,991 ,Sum of Others ,3123 ,  ,  ,  ,  ,8894500
1991 ,211999 ,APPLES ALL , 999, State Totals,30797 ,12.47 ,345200 ,385 ,    ,141711700
1991 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,777 ,4.14 ,3220 ,412 ,TONS ,1328000
1991 ,217999 ,APRICOTS ALL ,19 ,Fresno ,526 ,5.91 ,3110 ,1250 ,TONS ,3888000
1991 ,217999 ,APRICOTS ALL ,29 ,Kern ,560 ,4.70 ,2630 ,1372 ,TONS ,3609000
1991 ,217999 ,APRICOTS ALL ,31 ,Kings ,262 ,5.22 ,1368 ,950 ,TONS ,1300000
1991 ,217999 ,APRICOTS ALL ,47 ,Merced ,1684 ,5.64 ,9500 ,418 ,TONS ,3971000
1991 ,217999 ,APRICOTS ALL ,65 ,Riverside ,38 ,1.82 ,69 ,497 ,TONS ,34300
1991 ,217999 ,APRICOTS ALL ,69 ,San Benito ,2050 ,4.11 ,8425 ,319 ,TONS ,2688000
1991 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,2650 ,6.94 ,18400 ,237 ,TONS ,4369000
1991 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,700 ,3.00 ,2100 ,710 ,TONS ,1491000
1991 ,217999 ,APRICOTS ALL ,95 ,Solano ,921 ,2.47 ,2273 ,704 ,TONS ,1600000
1991 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,6870 ,8.60 ,59100 ,261 ,TONS ,15425000
1991 ,217999 ,APRICOTS ALL ,107 ,Tulare ,778 ,6.59 ,5130 ,1440 ,TONS ,7387000
1991 ,217999 ,APRICOTS ALL ,113 ,Yolo ,640 ,3.02 ,1933 ,355 ,TONS ,686000
1991 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,224 ,  ,  ,  ,  ,156194
1991 ,217999 ,APRICOTS ALL , 999, State Totals,18680 ,6.35 ,117258 ,407 ,    ,47932494
1991 ,301999 ,ARTICHOKES ,53 ,Monterey ,7545 ,6.68 ,50400 ,578 ,TONS ,29136000
1991 ,301999 ,ARTICHOKES ,59 ,Orange ,1 ,9.00 ,9 ,633 ,TONS ,5700
1991 ,301999 ,ARTICHOKES ,81 ,San Mateo ,960 ,3.40 ,3264 ,880 ,TONS ,2872000
1991 ,301999 ,ARTICHOKES ,83 ,Santa Barbara ,815 ,4.97 ,4047 ,618 ,TONS ,2499300
1991 ,301999 ,ARTICHOKES ,87 ,Santa Cruz ,480 ,5.41 ,2597 ,498 ,TONS ,1293000
1991 ,301999 ,ARTICHOKES , 999, State Totals,9801 ,6.15 ,60317 ,594 ,    ,35806000
1991 ,302199 ,ASPARAGUS FRESH MARKET ,13 ,Contra Costa ,1510 ,1.51 ,2280 ,1548 ,TONS ,3529000
1991 ,302199 ,ASPARAGUS FRESH MARKET ,77 ,San Joaquin ,18700 ,1.44 ,26900 ,1341 ,TONS ,36084000
1991 ,302199 ,ASPARAGUS FRESH MARKET , 999, State Totals,20210 ,1.44 ,29180 ,1358 ,    ,39613000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,5961 ,1.53 ,9126 ,2041 ,TONS ,18630000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,29 ,Kern ,693 ,1.57 ,1090 ,1772 ,TONS ,1932000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,4535 ,2.89 ,13100 ,1464 ,TONS ,19178000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,142 ,2.96 ,420 ,1601 ,TONS ,672300
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,65 ,Riverside ,466 ,1.52 ,706 ,1913 ,TONS ,1350300
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,750 ,0.90 ,675 ,1200 ,TONS ,810000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,113 ,Yolo ,210 ,0.85 ,179 ,1101 ,TONS ,197000
1991 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,1071 ,  ,  ,  ,  ,4281380
1991 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,13828 ,1.98 ,25296 ,1691 ,    ,47050980
1991 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,250 ,0.94 ,235 ,1391 ,TONS ,327000
1991 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,  ,  ,  ,  ,TONS , 
1991 ,221999 ,AVOCADOS ALL ,59 ,Orange ,1819 ,6.40 ,11641 ,1940 ,TONS ,22583500
1991 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,8051 ,2.11 ,16955 ,1546 ,TONS ,26215700
1991 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,210 ,0.14 ,29 ,815 ,TONS ,23630
1991 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,32314 ,2.36 ,76254 ,1726 ,TONS ,131640100
1991 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,1165 ,1.16 ,1351 ,1611 ,TONS ,2176000
1991 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8541 ,1.18 ,10078 ,1625 ,TONS ,16374500
