Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,77 ,San Joaquin ,  ,  ,3584 ,1 ,LBS ,4700
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,500 ,2 ,LBS ,1000
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,4071 ,1 ,LBS ,5500
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,6600 ,1 ,LBS ,7700
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,2160 ,1 ,LBS ,2200
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,105000 ,1 ,LBS ,123000
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,6981 ,1 ,LBS ,10000
2000 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,  ,  ,  ,7200
2000 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,1088751 ,1 ,    ,1451200
2000 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,38000 ,1 ,LBS ,19000
2000 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,30000 ,1 ,LBS ,15000
2000 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,55500 ,1 ,LBS ,83200
2000 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,2243000 ,1 ,LBS ,1144000
2000 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,822000 ,1 ,LBS ,421000
2000 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,2034043 ,0 ,LBS ,915000
2000 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,200000 ,1 ,LBS ,140000
2000 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,4470000 ,1 ,LBS ,2593000
2000 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,2728145 ,0 ,LBS ,1364000
2000 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,862941 ,1 ,LBS ,561000
2000 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,664200 ,0 ,LBS ,325000
2000 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,201000 ,1 ,LBS ,116000
2000 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,3400000 ,0 ,LBS ,1666000
2000 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,35000 ,1 ,LBS ,19300
2000 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,122668 ,1 ,LBS ,95700
2000 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,4950000 ,1 ,LBS ,2475000
2000 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,1470000 ,1 ,LBS ,749700
2000 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,1102100
2000 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,146000 ,1 ,LBS ,92000
2000 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,36000 ,2 ,LBS ,54000
2000 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,302000 ,1 ,LBS ,163100
2000 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,19500 ,1 ,LBS ,11300
2000 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,313000 ,0 ,LBS ,147000
2000 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,144000 ,1 ,LBS ,73400
2000 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,19614000 ,0 ,LBS ,9419000
2000 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,929728 ,1 ,LBS ,500000
2000 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,45830725 ,1 ,    ,24263800
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,1400 ,31 ,COL ,43400
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,50625 ,39 ,COL ,1975000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,47000 ,34 ,COL ,1598000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,1800 ,25 ,COL ,45000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,225500 ,36 ,COL ,8012000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,1749000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,83365 ,26 ,COL ,2166000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,192000 ,43 ,COL ,8160000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,38974 ,32 ,COL ,1228000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,21 ,48 ,COL ,1000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,131900 ,41 ,COL ,5393000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,181000 ,40 ,COL ,7320000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1200 ,26 ,COL ,31200
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,40000 ,41 ,COL ,1640000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,18800 ,45 ,COL ,846000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,5500
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,173700 ,41 ,COL ,7113000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,20555 ,41 ,COL ,843800
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,8432 ,32 ,COL ,271700
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,143000 ,54 ,COL ,7772000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,44541 ,16 ,COL ,699700
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,16000 ,43 ,COL ,688000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,166000 ,24 ,COL ,3901000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,335000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,5000 ,37 ,COL ,185000
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,991 ,Sum of Others ,  ,  ,  ,  ,  ,11500
2000 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1590813 ,38 ,    ,62033800
2000 ,211999 ,APPLES ALL ,7 ,Butte ,263 ,6.89 ,1812 ,588 ,TON ,1066000
2000 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,2.93 ,410 ,400 ,TON ,164000
2000 ,211999 ,APPLES ALL ,13 ,Contra Costa ,1570 ,4.41 ,6920 ,590 ,TON ,4086000
2000 ,211999 ,APPLES ALL ,17 ,El Dorado ,838 ,11.10 ,9300 ,479 ,TON ,4450100
2000 ,211999 ,APPLES ALL ,19 ,Fresno ,3205 ,11.95 ,38300 ,342 ,TON ,13083000
2000 ,211999 ,APPLES ALL ,29 ,Kern ,4053 ,10.12 ,41000 ,557 ,TON ,22838000
2000 ,211999 ,APPLES ALL ,31 ,Kings ,420 ,10.18 ,4274 ,384 ,TON ,1642000
2000 ,211999 ,APPLES ALL ,37 ,Los Angeles ,321 ,3.99 ,1280 ,201 ,TON ,257000
2000 ,211999 ,APPLES ALL ,39 ,Madera ,2300 ,8.70 ,20010 ,521 ,TON ,10425000
2000 ,211999 ,APPLES ALL ,43 ,Mariposa ,225 ,1.47 ,331 ,375 ,TON ,124000
2000 ,211999 ,APPLES ALL ,45 ,Mendocino ,200 ,15.10 ,3020 ,329 ,TON ,992900
2000 ,211999 ,APPLES ALL ,53 ,Monterey ,114 ,8.89 ,1013 ,212 ,TON ,215000
2000 ,211999 ,APPLES ALL ,61 ,Placer ,64 ,3.97 ,254 ,699 ,TON ,177500
2000 ,211999 ,APPLES ALL ,65 ,Riverside ,122 ,2.16 ,264 ,500 ,TON ,132000
2000 ,211999 ,APPLES ALL ,67 ,Sacramento ,325 ,20.00 ,6500 ,283 ,TON ,1840000
2000 ,211999 ,APPLES ALL ,69 ,San Benito ,505 ,14.72 ,7434 ,210 ,TON ,1561000
2000 ,211999 ,APPLES ALL ,71 ,San Bernardino ,423 ,4.43 ,1873 ,1544 ,TON ,2891400
2000 ,211999 ,APPLES ALL ,73 ,San Diego ,450 ,2.25 ,1013 ,346 ,TON ,350200
2000 ,211999 ,APPLES ALL ,77 ,San Joaquin ,5510 ,10.44 ,57500 ,589 ,TON ,33865000
2000 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,2080 ,7.43 ,15456 ,329 ,TON ,5085000
2000 ,211999 ,APPLES ALL ,85 ,Santa Clara ,45 ,11.67 ,525 ,276 ,TON ,145000
2000 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2977 ,15.03 ,44744 ,195 ,TON ,8725000
2000 ,211999 ,APPLES ALL ,97 ,Sonoma ,3781 ,4.96 ,18753 ,120 ,TON ,2256700
2000 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1710 ,10.88 ,18600 ,521 ,TON ,9694000
2000 ,211999 ,APPLES ALL ,101 ,Sutter ,600 ,7.23 ,4338 ,222 ,TON ,962400
2000 ,211999 ,APPLES ALL ,107 ,Tulare ,1250 ,7.88 ,9850 ,644 ,TON ,6343000
2000 ,211999 ,APPLES ALL ,991 ,Sum of Others ,878 ,  ,  ,  ,  ,2079200
2000 ,211999 ,APPLES ALL , 999, State Totals,34369 ,9.40 ,314774 ,424 ,    ,135450400
2000 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,576 ,5.95 ,3430 ,374 ,TON ,1284000
2000 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1301 ,6.16 ,8010 ,878 ,TON ,7033000
2000 ,217999 ,APRICOTS ALL ,29 ,Kern ,691 ,4.40 ,3040 ,1150 ,TON ,3496000
2000 ,217999 ,APRICOTS ALL ,31 ,Kings ,299 ,4.40 ,1316 ,804 ,TON ,1058000
2000 ,217999 ,APRICOTS ALL ,47 ,Merced ,1947 ,3.54 ,6889 ,670 ,TON ,4619000
2000 ,217999 ,APRICOTS ALL ,61 ,Placer ,  ,  ,  ,  ,  ,1200
2000 ,217999 ,APRICOTS ALL ,69 ,San Benito ,1700 ,4.79 ,8143 ,403 ,TON ,3282000
2000 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,2620 ,10.00 ,26200 ,210 ,TON ,5496000
2000 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,482 ,3.24 ,1562 ,421 ,TON ,658000
2000 ,217999 ,APRICOTS ALL ,95 ,Solano ,539 ,0.74 ,397 ,679 ,TON ,269400
2000 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,7450 ,7.91 ,58900 ,240 ,TON ,14136000
2000 ,217999 ,APRICOTS ALL ,107 ,Tulare ,1011 ,9.16 ,9260 ,953 ,TON ,8825000
2000 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,65 ,  ,  ,  ,  ,108200
2000 ,217999 ,APRICOTS ALL , 999, State Totals,18681 ,6.83 ,127147 ,394 ,    ,50265800
2000 ,301999 ,ARTICHOKES ,53 ,Monterey ,6780 ,6.09 ,41280 ,1054 ,TON ,43494000
2000 ,301999 ,ARTICHOKES ,59 ,Orange ,48 ,2.02 ,97 ,1098 ,TON ,106500
2000 ,301999 ,ARTICHOKES ,65 ,Riverside ,880 ,8.75 ,7701 ,643 ,TON ,4948900
2000 ,301999 ,ARTICHOKES ,81 ,San Mateo ,231 ,2.81 ,649 ,968 ,TON ,628000
2000 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,616 ,  ,  ,  ,  ,2544100
2000 ,301999 ,ARTICHOKES , 999, State Totals,8555 ,6.26 ,49727 ,989 ,    ,51721500
2000 ,302199 ,ASPARAGUS FRESH MARKET ,53 ,Monterey ,4239 ,2.57 ,10900 ,1787 ,TON ,19483000
2000 ,302199 ,ASPARAGUS FRESH MARKET ,83 ,Santa Barbara ,864 ,0.75 ,650 ,3270 ,TON ,2125500
2000 ,302199 ,ASPARAGUS FRESH MARKET ,991 ,Sum of Others ,241 ,  ,  ,  ,  ,386000
2000 ,302199 ,ASPARAGUS FRESH MARKET , 999, State Totals,5344 ,2.26 ,11550 ,1871 ,    ,21994500
2000 ,302299 ,ASPARAGUS PROCESSING ,991 ,Sum of Others ,33 ,  ,  ,  ,  ,9000
2000 ,302299 ,ASPARAGUS PROCESSING , 999, State Totals,33 ,  ,0 ,  ,    ,9000
2000 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,2590 ,2.62 ,6790 ,1772 ,TON ,12032000
2000 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,5575 ,1.63 ,9115 ,1757 ,TON ,16012000
2000 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,23600 ,1.34 ,31600 ,1830 ,TON ,57840000
2000 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,1356 ,  ,  ,  ,  ,6073400
2000 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,33121 ,1.50 ,47505 ,1808 ,    ,91957400
2000 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,47 ,4.11 ,193 ,1508 ,TON ,291000
2000 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,157 ,0.54 ,85 ,765 ,TON ,65000
2000 ,221999 ,AVOCADOS ALL ,59 ,Orange ,1683 ,3.35 ,5638 ,2609 ,TON ,14707500
2000 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,7160 ,2.69 ,19271 ,2115 ,TON ,40766200
2000 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,221 ,3.89 ,860 ,2479 ,TON ,2131800
2000 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,25997 ,2.34 ,60788 ,2460 ,TON ,149548600
2000 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,1197 ,0.51 ,613 ,2496 ,TON ,1530000
2000 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8116 ,1.17 ,9496 ,2301 ,TON ,21850000
2000 ,221999 ,AVOCADOS ALL ,107 ,Tulare ,646 ,3.34 ,2160 ,640 ,TON ,1382000
2000 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,15760 ,2.06 ,32396 ,2256 ,TON ,73071000
2000 ,221999 ,AVOCADOS ALL , 999, State Totals,60984 ,2.16 ,131500 ,2322 ,    ,305343100
2000 ,113995 ,BARLEY FEED ,11 ,Colusa ,400 ,1.00 ,400 ,75 ,TON ,30000
2000 ,113995 ,BARLEY FEED ,19 ,Fresno ,4100 ,2.27 ,9310 ,111 ,TON ,1033000
2000 ,113995 ,BARLEY FEED ,35 ,Lassen ,200 ,2.00 ,400 ,80 ,TON ,32000
2000 ,113995 ,BARLEY FEED ,53 ,Monterey ,3830 ,0.87 ,3350 ,91 ,TON ,304000
2000 ,113995 ,BARLEY FEED ,69 ,San Benito ,1900 ,0.98 ,1862 ,105 ,TON ,196000
2000 ,113995 ,BARLEY FEED ,73 ,San Diego ,75 ,1.87 ,140 ,106 ,  ,14800
2000 ,113995 ,BARLEY FEED ,79 ,San Luis Obispo ,19500 ,0.96 ,18720 ,102 ,TON ,1909000
2000 ,113995 ,BARLEY FEED ,93 ,Siskiyou ,8082 ,2.50 ,20205 ,70 ,TON ,1414400
2000 ,113995 ,BARLEY FEED ,95 ,Solano ,4176 ,2.08 ,8692 ,89 ,TON ,773500
2000 ,113995 ,BARLEY FEED ,991 ,Sum of Others ,388 ,  ,  ,  ,  ,87700
2000 ,113995 ,BARLEY FEED , 999, State Totals,42651 ,1.49 ,63079 ,90 ,    ,5794400
2000 ,113994 ,BARLEY MALTING ,49 ,Modoc ,10736 ,2.82 ,30329 ,85 ,TON ,2578000
2000 ,113994 ,BARLEY MALTING ,93 ,Siskiyou ,4197 ,2.95 ,12381 ,97 ,TON ,1194800
2000 ,113994 ,BARLEY MALTING , 999, State Totals,14933 ,2.86 ,42710 ,88 ,    ,3772800
